,topicId,split,topicText,topicTarget,topicSentiment,claims.claimId,claims.stance,claims.claimCorrectedText,claims.claimOriginalText,claims.article.rawFile,claims.article.rawSpan.start,claims.article.rawSpan.end,claims.article.cleanFile,claims.article.cleanSpan.start,claims.article.cleanSpan.end,claims.Compatible,claims.claimTarget.text,claims.claimTarget.span.start,claims.claimTarget.span.end,claims.claimSentiment,claims.targetsRelation
557,441,train,This house believes that open primaries are the most effective method of selecting candidates for elections,open primaries,1,209695,CON,Open primary statute is unconstitutional,open primary statute was unconstitutional,articles/t441/raw_2115.txt,7716,7757,articles/t441/clean_2115.txt,5790,5831,no,,,,,
558,441,train,This house believes that open primaries are the most effective method of selecting candidates for elections,open primaries,1,209696,CON,An open primary law is in general unconstitutional,an open primary law was in general unconstitutional,articles/t441/raw_2115.txt,7936,7987,articles/t441/clean_2115.txt,6010,6061,yes,open primary law,3.0,19.0,-1.0,1.0
559,441,train,This house believes that open primaries are the most effective method of selecting candidates for elections,open primaries,1,210293,CON,voters of one party sometimes vote in the other party's primary to nominate a candidate who will be easy for their favorite to beat,voters of one party sometimes vote in the other party's primary to nominate a candidate who will be easy for their favorite to beat,articles/t441/raw_1504.txt,4090,4239,articles/t441/clean_1504.txt,3029,3160,no,,,,,
560,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201208,CON,The male condom provides excellent protection against sexually transmitted infections,The male condom provides excellent protection against sexually transmitted infections,articles/t442/raw_706.txt,2234,2323,articles/t442/clean_706.txt,1199,1284,yes,The male condom,0.0,15.0,1.0,1.0
561,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201209,PRO,Barrier contraceptives may increase the risk of pregnancy complications,Barrier contraceptives may increase the risk of pregnancy complications,articles/t442/raw_706.txt,2423,2496,articles/t442/clean_706.txt,1354,1425,yes,Barrier contraceptives,0.0,22.0,-1.0,1.0
562,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201418,PRO,Abstinence is the only way to avoid sexually transmitted diseases,abstinence was the only way to avoid sexually transmitted diseases,articles/t442/raw_707.txt,10715,10781,articles/t442/clean_707.txt,6620,6686,no,,,,,
563,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201419,CON,The use of condoms is encouraged to prevent transmission of HIV,the use of condoms was encouraged to prevent transmission of HIV,articles/t442/raw_707.txt,21632,21698,articles/t442/clean_707.txt,14322,14386,yes,The use of condoms,0.0,18.0,1.0,1.0
564,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201420,CON,Condoms are widely recommended for the prevention of sexually transmitted diseases,Condoms are widely recommended for the prevention of sexually transmitted diseases,articles/t442/raw_707.txt,46074,46158,articles/t442/clean_707.txt,26314,26396,yes,Condoms,0.0,7.0,1.0,1.0
565,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201421,CON,the Catholic Church should actively support condoms used to prevent disease,the Catholic Church should actively support condoms used to prevent disease,articles/t442/raw_707.txt,80635,80710,articles/t442/clean_707.txt,44082,44157,yes,condoms used to prevent disease,44.0,75.0,1.0,1.0
566,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201422,PRO,condom-promotion programs encourage promiscuity,condom-promotion programs encourage promiscuity,articles/t442/raw_707.txt,81100,81147,articles/t442/clean_707.txt,44284,44331,yes,condom-promotion programs,0.0,25.0,-1.0,1.0
567,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201424,PRO,Condoms may interfere with the process of paternal tolerance,Condoms may interfere with the process of paternal tolerance,articles/t442/raw_707.txt,90044,90106,articles/t442/clean_707.txt,47928,47988,yes,Condoms,0.0,7.0,-1.0,1.0
568,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201427,CON,Condoms have the  feature of helping to prevent the spread of sexually transmitted diseases,condoms have the additional feature of helping to prevent the spread of sexually transmitted diseases,articles/t442/raw_708.txt,27237,27342,articles/t442/clean_708.txt,12472,12573,yes,Condoms,0.0,7.0,1.0,1.0
569,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201438,CON,Condoms (male or female) are used to protect against STIs,Condoms (male or female) are used to protect against STIs,articles/t442/raw_709.txt,11824,11881,articles/t442/clean_709.txt,7936,7993,yes,Condoms,0.0,7.0,1.0,1.0
570,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201439,CON,The best way to prevent being infected or infecting someone with an STI is by using protection during sexual intercourse,The best way to prevent being infected or infecting someone with an STI is by using protection during sexual intercourse,articles/t442/raw_709.txt,35888,36008,articles/t442/clean_709.txt,22695,22815,yes,using protection during sexual intercourse,78.0,120.0,1.0,1.0
571,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201463,CON,Proper use of condoms reduces contact and risk,Proper use of condoms reduces contact and risk,articles/t442/raw_710.txt,19468,19518,articles/t442/clean_710.txt,11326,11372,yes,Proper use of condoms,0.0,21.0,1.0,1.0
572,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,201464,CON,The majority of HIV infections are acquired through unprotected sexual relations between partners,The majority of HIV infections are acquired through unprotected sexual relations between partners,articles/t442/raw_710.txt,33099,33200,articles/t442/clean_710.txt,20422,20519,yes,unprotected sexual relations between partners,52.0,97.0,-1.0,-1.0
573,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,202482,PRO,Catholicism considers all forms of birth control to be sins,"Catholicism, which considers all forms of birth control to be sins",articles/t442/raw_726.txt,3884,3956,articles/t442/clean_726.txt,2842,2908,yes,forms of birth control,26.0,48.0,-1.0,1.0
574,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,202483,PRO,Contraception is immoral,contraception was immoral,articles/t442/raw_726.txt,9492,9517,articles/t442/clean_726.txt,7049,7074,yes,Contraception,0.0,13.0,-1.0,1.0
575,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,202484,CON,Condoms can save life,condoms can save your life,articles/t442/raw_726.txt,49068,49094,articles/t442/clean_726.txt,36885,36911,yes,Condoms,0.0,7.0,1.0,1.0
576,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204027,CON,condoms protect against sexually transmitted diseases,condoms protect against sexually transmitted diseases,articles/t442/raw_716.txt,9017,9074,articles/t442/clean_716.txt,5012,5065,yes,condoms,0.0,7.0,1.0,1.0
577,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204028,CON,Condoms  prevent sexually transmitted infections,condoms to prevent sexually transmitted infections,articles/t442/raw_716.txt,10573,10627,articles/t442/clean_716.txt,6233,6283,yes,Condoms,0.0,7.0,1.0,1.0
578,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204341,PRO,"the sexual act must ""retain its intrinsic relationship to the procreation of human life","the sexual act must ""retain its intrinsic relationship to the procreation of human life",articles/t442/raw_791.txt,4849,4936,articles/t442/clean_791.txt,3644,3731,no,,,,,
579,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204361,PRO,"contraception ""contradicts the will of the Author of life [God","contraception ""contradicts the will of the Author of life [God",articles/t442/raw_792.txt,22113,22175,articles/t442/clean_792.txt,11293,11355,yes,contraception,0.0,13.0,-1.0,1.0
580,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204362,PRO,intercourse must at once be both the renewal of the consummation of marriage and open to procreation,intercourse must at once be both the renewal of the consummation of marriage and open to procreation,articles/t442/raw_792.txt,24080,24180,articles/t442/clean_792.txt,12909,13009,no,,,,,
581,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204363,PRO,"since artificial contraception expressly prevents the creation of a new life (and, the Church would argue, removes the sovereignty of God over all of Creation), contraception is unacceptable","since artificial contraception expressly prevents the creation of a new life (and, the Church would argue, removes the sovereignty of God over all of Creation), contraception is unacceptable",articles/t442/raw_792.txt,24316,24506,articles/t442/clean_792.txt,13141,13331,yes,artificial contraception,6.0,30.0,-1.0,1.0
582,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204887,PRO,using condoms during sex is morally contraceptive and thus a sin,using condoms during sex is morally contraceptive and thus a sin,articles/t442/raw_717.txt,3022,3086,articles/t442/clean_717.txt,1498,1562,yes,using condoms during sex,0.0,24.0,-1.0,1.0
583,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204888,PRO,Condoms impede the procreative aspect of the sexual act which is understood by the Church to have a deeply theological meaning,impede the procreative aspect of the sexual act which is understood by the Church to have a deeply theological meaning,articles/t442/raw_717.txt,3198,3339,articles/t442/clean_717.txt,1671,1789,yes,Condoms,0.0,7.0,-1.0,1.0
584,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204889,PRO,permitting condom use as a method of preventing disease could be interpreted as permitting fornication,permitting condom use as a method of preventing disease could be interpreted as permitting fornication,articles/t442/raw_717.txt,3673,3775,articles/t442/clean_717.txt,2112,2214,yes,permitting condom use,0.0,21.0,-1.0,1.0
585,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204890,PRO,"promotion of condom use will lead to irresponsible, risky sexual behavior","promotion of condom use will lead to irresponsible, risky sexual behavior",articles/t442/raw_717.txt,5521,5594,articles/t442/clean_717.txt,3590,3663,yes,promotion of condom use,0.0,23.0,-1.0,1.0
586,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204891,PRO,Condoms are a sin in any circumstances,condoms were a sin in any circumstances,articles/t442/raw_717.txt,8554,8593,articles/t442/clean_717.txt,5306,5345,yes,Condoms,0.0,7.0,-1.0,1.0
587,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204892,CON,The church..has to respect responsible decision-making by couples,The church..has to respect responsible decision-making by couples,articles/t442/raw_717.txt,16085,16151,articles/t442/clean_717.txt,10309,10374,no,,,,,
588,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204893,CON,condoms are acceptable as a means of preventing AIDS,condoms are acceptable as a means of preventing AIDS,articles/t442/raw_717.txt,17605,17661,articles/t442/clean_717.txt,11305,11357,yes,condoms,0.0,7.0,1.0,1.0
589,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204894,CON,condoms should be used to prevent the spread of HIV,condoms should be used to prevent the spread of HIV,articles/t442/raw_717.txt,19239,19290,articles/t442/clean_717.txt,12592,12643,yes,condoms,0.0,7.0,1.0,1.0
590,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204895,PRO,Condom use could encourage the spread of HIV by promoting extramarital sex,condom use could even encourage the spread of HIV by promoting extramarital sex,articles/t442/raw_717.txt,19529,19608,articles/t442/clean_717.txt,12875,12954,yes,Condom use,0.0,10.0,-1.0,1.0
591,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204896,CON,condom use will prevent the spread of AIDS,condom use will prevent the spread of AIDS,articles/t442/raw_717.txt,19976,20018,articles/t442/clean_717.txt,13019,13061,yes,condom use,0.0,10.0,1.0,1.0
592,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,204897,CON,"the Church's ban on condoms has ""caused the death of millions","the Church's ban on condoms has ""caused the death of millions",articles/t442/raw_717.txt,26695,26756,articles/t442/clean_717.txt,14495,14556,yes,the Church's ban on condoms,0.0,27.0,-1.0,-1.0
593,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205506,PRO,God created sexual intercourse to be both unitive and procreative,God created sexual intercourse to be both unitive and procreative,articles/t442/raw_722.txt,26476,26557,articles/t442/clean_722.txt,13066,13131,no,,,,,
594,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205507,PRO,an act which deliberately attempts to divorce the unitive and procreative meaning of the marital act is opposed to God's plan for life,an act which deliberately attempts to divorce the unitive and procreative meaning of the marital act is opposed to God's plan for life,articles/t442/raw_722.txt,27091,27225,articles/t442/clean_722.txt,13172,13306,yes,an act which deliberately attempts to divorce the unitive and procreative meaning of the marital act,0.0,100.0,-1.0,1.0
595,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205508,CON,"the Catholic Church should support condoms used to prevent serious diseases such as AIDS, because non-use is tantamount to murder","the Catholic Church should support condoms used to prevent serious diseases such as AIDS, because non-use is tantamount to murder",articles/t442/raw_722.txt,35348,35481,articles/t442/clean_722.txt,17171,17300,yes,condoms,35.0,42.0,1.0,1.0
596,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205509,CON,There is no reason to conclude that natural family planning is appropriate but that 'artificial' means are not,There is no reason to conclude that natural family planning is appropriate but that 'artificial' means are not,articles/t442/raw_722.txt,38329,38439,articles/t442/clean_722.txt,18975,19085,no,,,,,
597,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205541,PRO,Birth control could open wide the way for marital infidelity,could open wide the way for marital infidelity,articles/t442/raw_720.txt,8713,8759,articles/t442/clean_720.txt,4525,4571,yes,Birth control,0.0,13.0,-1.0,1.0
598,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205542,PRO,a man who grows accustomed to the use of contraceptive methods may forget the reverence due to a woman,a man who grows accustomed to the use of contraceptive methods may forget the reverence due to a woman,articles/t442/raw_720.txt,9121,9223,articles/t442/clean_720.txt,4933,5035,yes,the use of contraceptive methods,30.0,62.0,-1.0,1.0
599,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205543,PRO,Contraception is always seriously evil,contraception was always seriously evil,articles/t442/raw_720.txt,9928,9967,articles/t442/clean_720.txt,5581,5620,yes,Contraception,0.0,13.0,-1.0,1.0
600,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205544,PRO,Contraception is gravely opposed to marital chastity,Contraception is gravely opposed to marital chastity,articles/t442/raw_720.txt,12111,12163,articles/t442/clean_720.txt,7465,7517,yes,Contraception,0.0,13.0,-1.0,1.0
601,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205545,PRO,Contraception is contrary to the good of the transmission of life,it is contrary to the good of the transmission of life,articles/t442/raw_720.txt,12165,12219,articles/t442/clean_720.txt,7519,7573,yes,Contraception,0.0,13.0,-1.0,1.0
602,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205546,PRO,Contraception denies the sovereign role of God in the transmission of human life,denies the sovereign role of God in the transmission of human life,articles/t442/raw_720.txt,12366,12432,articles/t442/clean_720.txt,7720,7786,yes,Contraception,0.0,13.0,-1.0,1.0
603,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205547,CON,the Catholic Church should support condoms used to prevent serious diseases such as AIDS,the Catholic Church should support condoms used to prevent serious diseases such as AIDS,articles/t442/raw_720.txt,14531,14621,articles/t442/clean_720.txt,9266,9354,yes,condoms,35.0,42.0,1.0,1.0
604,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205549,PRO,"birth control, in all forms, is sin","birth control, in all forms, is sin",articles/t442/raw_720.txt,27936,27971,articles/t442/clean_720.txt,16297,16332,yes,birth control,0.0,13.0,-1.0,1.0
605,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,205730,PRO,all licit sexual acts must be open to procreation,all licit sexual acts must be open to procreation,articles/t442/raw_782.txt,68286,68337,articles/t442/clean_782.txt,43677,43726,no,,,,,
606,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,210281,PRO,"all licit sexual acts must be both unitive (express love), and procreative","all licit sexual acts must be both unitive (express love), and procreative",articles/t442/raw_781.txt,1764,1838,articles/t442/clean_781.txt,1170,1244,no,,,,,
607,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,210288,PRO,the Church should not and could not change its long-standing teaching,the Church should not and could not change its long-standing teaching,articles/t442/raw_755.txt,3724,3793,articles/t442/clean_755.txt,2493,2562,no,,,,,
608,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,210297,CON,Persons use condoms to protect against the spread of infections,persons may use condoms to protect against the spread of infections,articles/t442/raw_754.txt,115488,115555,articles/t442/clean_754.txt,56688,56755,yes,condoms,12.0,19.0,1.0,1.0
609,442,train,This house believes that the Catholic Church is justified in forbidding the use of barrier methods of contraception,barrier methods of contraception,-1,210298,PRO,"The problem of AIDS cannot be overcome by the distribution of prophylactics: on the contrary, they increase it","the problem cannot be overcome by the distribution of prophylactics: on the contrary, they increase it",articles/t442/raw_754.txt,116848,116950,articles/t442/clean_754.txt,57425,57527,yes,the distribution of prophylactics,42.0,75.0,-1.0,1.0
1905,985,train,This house would unleash the free market,unleash the free market,1,832890,CON,Markets are regulated to some extent by government in order to correct market failures or to promote social welfare,are regulated to some extent by government in order to correct market failures or to promote social welfare,articles/t985/raw_3316.txt,4420,4527,articles/t985/clean_3316.txt,2699,2806,yes,Markets are regulated to some extent by government,0.0,50.0,1.0,-1.0
1906,985,train,This house would unleash the free market,unleash the free market,1,824422,CON,intervention is necessary to solve market-created externalities,intervention is necessary to solve market-created externalities,articles/t985/raw_3315.txt,25375,25438,articles/t985/clean_3315.txt,17597,17660,yes,intervention,0.0,12.0,1.0,-1.0
1907,985,train,This house would unleash the free market,unleash the free market,1,832893,CON,government should intervene to prevent market failure,government should intervene to prevent market failure,articles/t985/raw_3316.txt,12718,12773,articles/t985/clean_3316.txt,9587,9640,yes,intervene to prevent market failure,18.0,53.0,1.0,-1.0
1908,985,train,This house would unleash the free market,unleash the free market,1,498169,PRO,people should make their own choices with their money,people should make their own choices with their money,articles/t985/raw_3319.txt,890,943,articles/t985/clean_3319.txt,731,784,yes,make their own choices with their money,14.0,53.0,1.0,1.0
1909,985,train,This house would unleash the free market,unleash the free market,1,498172,PRO,"the state often serves dominant business interests, distorting the market to their favor and thus leading to inefficient outcomes","the state often serves dominant business interests, distorting the market to their favor and thus leading to inefficient outcomes",articles/t985/raw_3319.txt,1655,1784,articles/t985/clean_3319.txt,1211,1340,yes,the state,0.0,9.0,-1.0,-1.0
1910,985,train,This house would unleash the free market,unleash the free market,1,498173,CON,Social inequalities result from free-market outcomes,social inequalities that result from free-market outcomes,articles/t985/raw_3319.txt,2317,2374,articles/t985/clean_3319.txt,1804,1861,yes,free-market outcomes,32.0,52.0,-1.0,1.0
1911,985,train,This house would unleash the free market,unleash the free market,1,498174,PRO,"if everyone is left to their own economic devices instead of being controlled by the state, then the result would be a harmonious and more equal society","if everyone is left to their own economic devices instead of being controlled by the state, then the result would be a harmonious and more equal society",articles/t985/raw_3319.txt,3168,3320,articles/t985/clean_3319.txt,2523,2675,yes,if everyone is left to their own economic devices instead of being controlled by the state,0.0,90.0,1.0,1.0
1912,985,train,This house would unleash the free market,unleash the free market,1,498176,PRO,Allowing individuals to act without any restrictions will produce the best results,allowing them to act without any restrictions will produce the best results,articles/t985/raw_3319.txt,3862,3937,articles/t985/clean_3319.txt,3097,3172,yes,Allowing individuals to act without any restrictions,0.0,52.0,1.0,1.0
1913,985,train,This house would unleash the free market,unleash the free market,1,498177,CON,the state has a legitimate role in providing public goods,the state has a legitimate role in providing public goods,articles/t985/raw_3319.txt,4190,4251,articles/t985/clean_3319.txt,3418,3475,yes,the state,0.0,9.0,1.0,-1.0
1914,985,train,This house would unleash the free market,unleash the free market,1,822792,PRO,the state and economy are inherently separate from each other,the state and economy are inherently separate from each other,articles/t985/raw_3317.txt,1415,1476,articles/t985/clean_3317.txt,597,658,no,,,,,
1915,985,train,This house would unleash the free market,unleash the free market,1,822794,CON,the free market can damage national traditions,the free market can damage national traditions,articles/t985/raw_3317.txt,2944,2994,articles/t985/clean_3317.txt,1524,1570,yes,the free market,0.0,15.0,-1.0,1.0
1916,985,train,This house would unleash the free market,unleash the free market,1,822795,PRO,Government intervention is seen as harmful,government intervention as harmful,articles/t985/raw_3317.txt,4443,4477,articles/t985/clean_3317.txt,2843,2877,yes,Government intervention,0.0,23.0,-1.0,-1.0
1917,985,train,This house would unleash the free market,unleash the free market,1,822796,PRO,Financial liberalization and privatization coincide with democratization,financial liberalization and privatization coincided with democratization,articles/t985/raw_3317.txt,5721,5794,articles/t985/clean_3317.txt,3539,3612,yes,Financial liberalization and privatization,0.0,42.0,1.0,1.0
1918,985,train,This house would unleash the free market,unleash the free market,1,860304,PRO,private market factors can more efficiently deliver many goods or service than governments due to free market competition,private market factors can more efficiently deliver many goods or service than governments due to free market competition,articles/t985/raw_3325.txt,12461,12588,articles/t985/clean_3325.txt,9028,9149,yes,private market factors,0.0,22.0,1.0,1.0
1919,985,train,This house would unleash the free market,unleash the free market,1,860305,CON,"A private company will serve the needs of those who are most willing (and able) to pay, as opposed to the needs of the majority","A private company will serve the needs of those who are most willing (and able) to pay, as opposed to the needs of the majority",articles/t985/raw_3325.txt,25867,25994,articles/t985/clean_3325.txt,21628,21755,yes,A private company,0.0,17.0,-1.0,1.0
1920,985,train,This house would unleash the free market,unleash the free market,1,874791,CON,wages are naturally driven down in free market systems,wages are naturally driven down in free market systems,articles/t985/raw_3324.txt,8172,8226,articles/t985/clean_3324.txt,4915,4969,yes,free market systems,35.0,54.0,-1.0,1.0
1921,985,train,This house would unleash the free market,unleash the free market,1,874792,CON,there is an inherent tendency toward oligolopolistic structures when laissez-faire is combined with capitalist private property,there is an inherent tendency toward oligolopolistic structures when laissez-faire is combined with capitalist private property,articles/t985/raw_3324.txt,19990,20117,articles/t985/clean_3324.txt,11830,11957,yes,when laissez-faire is combined with capitalist private property,64.0,127.0,-1.0,1.0
1922,985,train,This house would unleash the free market,unleash the free market,1,874793,CON,the allocation of goods and services by a market is not efficient,the allocation of goods and services by a market is not efficient,articles/t985/raw_3324.txt,25160,25250,articles/t985/clean_3324.txt,15006,15071,yes,the allocation of goods and services by a market,0.0,48.0,-1.0,1.0
1923,985,train,This house would unleash the free market,unleash the free market,1,874795,CON,the lack of perfect information and perfect competition in a free market is grounds for government intervention,the lack of perfect information and perfect competition in a free market is grounds for government intervention,articles/t985/raw_3324.txt,25892,26011,articles/t985/clean_3324.txt,15353,15464,yes,government intervention,88.0,111.0,1.0,-1.0
1924,985,train,This house would unleash the free market,unleash the free market,1,874797,CON,free markets usually fail to deal with the problem of externalities,free markets usually fail to deal with the problem of externalities,articles/t985/raw_3324.txt,27480,27561,articles/t985/clean_3324.txt,16315,16382,yes,free markets,0.0,12.0,-1.0,1.0
1925,985,train,This house would unleash the free market,unleash the free market,1,874799,CON,"the free market is not necessarily free, but weighted towards those who already own property","the free market is not necessarily free, but weighted towards those who already own property",articles/t985/raw_3324.txt,31155,31247,articles/t985/clean_3324.txt,18321,18413,yes,the free market,0.0,15.0,-1.0,1.0
